date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2022-03-17,5.54,2.92,450,"1992-03-10 2021-03-24",90.68,7.1,450,"1992-03-10 2021-03-24",10.38,2.32,450,"1992-03-10 2021-03-24",26.77,9.93,450,"1992-03-10 2021-03-24",0.94,3.62,450,"1992-03-10 2021-03-24",62.72,12.03,450,"1992-03-10 2021-03-24",3.63,2.79,450,"1992-03-10 2021-03-24",4.13,4.55,450,"1992-03-10 2021-03-24",3.82,6.08,450,"1992-03-10 2021-03-24",3.75,6.06,450,"1992-03-10 2021-03-24",0.06,0.58,450,"1992-03-10 2021-03-24",0,0.27,375,"1992-03-10 2016-03-24",,,,
2022-03-16,5.54,2.95,450,"1992-03-09 2021-03-23",91.02,6.76,450,"1992-03-09 2021-03-23",10.31,2.4,450,"1992-03-09 2021-03-23",26.93,10.19,450,"1992-03-09 2021-03-23",0.94,3.65,450,"1992-03-09 2021-03-23",63.05,12.03,450,"1992-03-09 2021-03-23",3.6,2.84,450,"1992-03-09 2021-03-23",4.23,4.61,450,"1992-03-09 2021-03-23",4,6.19,450,"1992-03-09 2021-03-23",3.92,6.17,450,"1992-03-09 2021-03-23",0.08,0.63,450,"1992-03-09 2021-03-23",0,0.27,375,"1992-03-09 2016-03-23",,,,
2022-03-15,5.48,3.01,450,"1992-03-08 2021-03-22",91.16,6.76,450,"1992-03-08 2021-03-22",10.17,2.47,450,"1992-03-08 2021-03-22",26.78,10.25,450,"1992-03-08 2021-03-22",0.86,3.74,450,"1992-03-08 2021-03-22",63.42,12.07,450,"1992-03-08 2021-03-22",3.51,2.92,450,"1992-03-08 2021-03-22",4.21,4.59,450,"1992-03-08 2021-03-22",4.12,6.34,449,"1992-03-08 2021-03-22",4.04,6.32,449,"1992-03-08 2021-03-22",0.08,0.63,449,"1992-03-08 2021-03-22",0,0.27,374,"1992-03-08 2017-03-08",,,,
2022-03-14,5.35,3.1,450,"1992-03-07 2021-03-21",91.11,6.81,450,"1992-03-07 2021-03-21",10.02,2.49,450,"1992-03-07 2021-03-21",26.56,10.46,450,"1992-03-07 2021-03-21",0.75,3.79,450,"1992-03-07 2021-03-21",63.63,12.05,450,"1992-03-07 2021-03-21",3.41,2.96,450,"1992-03-07 2021-03-21",4.12,4.54,450,"1992-03-07 2021-03-21",4,6.12,449,"1992-03-07 2021-03-21",3.91,6.11,449,"1992-03-07 2021-03-21",0.09,0.64,449,"1992-03-07 2021-03-21",0,0.27,375,"1992-03-07 2017-03-08",,,,
2022-03-13,5.24,3.23,450,"1992-03-06 2021-03-20",90.98,7.18,450,"1992-03-06 2021-03-20",9.96,2.53,450,"1992-03-06 2021-03-20",26.41,10.51,450,"1992-03-06 2021-03-20",0.61,3.94,450,"1992-03-06 2021-03-20",63.55,12.19,450,"1992-03-06 2021-03-20",3.27,3.03,450,"1992-03-06 2021-03-20",4.09,4.5,450,"1992-03-06 2021-03-20",3.9,6.16,449,"1992-03-06 2021-03-20",3.81,6.14,449,"1992-03-06 2021-03-20",0.09,0.64,449,"1992-03-06 2021-03-20",0,0.28,375,"1992-03-06 2017-03-08",,,,
2022-03-12,5.12,3.27,450,"1992-03-05 2021-03-19",90.92,7.28,450,"1992-03-05 2021-03-19",9.86,2.54,450,"1992-03-05 2021-03-19",26.16,10.5,450,"1992-03-05 2021-03-19",0.49,4.07,450,"1992-03-05 2021-03-19",63.4,12.43,450,"1992-03-05 2021-03-19",3.2,3.05,450,"1992-03-05 2021-03-19",3.93,4.29,450,"1992-03-05 2021-03-19",3.82,6.1,449,"1992-03-05 2021-03-19",3.73,6.07,449,"1992-03-05 2021-03-19",0.09,0.65,449,"1992-03-05 2021-03-19",0,0.24,376,"1992-03-05 2017-03-08",,,,
2022-03-11,5.01,3.31,450,"1992-03-04 2021-03-18",90.77,7.34,450,"1992-03-04 2021-03-18",9.77,2.54,450,"1992-03-04 2021-03-18",26.33,10.66,450,"1992-03-04 2021-03-18",0.4,4.12,450,"1992-03-04 2021-03-18",63.45,12.43,450,"1992-03-04 2021-03-18",3.12,3.06,450,"1992-03-04 2021-03-18",3.85,4.29,450,"1992-03-04 2021-03-18",3.69,5.98,449,"1992-03-04 2021-03-18",3.61,5.95,449,"1992-03-04 2021-03-18",0.08,0.64,449,"1992-03-04 2021-03-18",0,0.18,376,"1992-03-04 2017-03-08",,,,
2022-03-10,4.92,3.34,450,"1992-03-03 2021-03-17",90.74,7.54,450,"1992-03-03 2021-03-17",9.67,2.52,450,"1992-03-03 2021-03-17",26.33,10.79,450,"1992-03-03 2021-03-17",0.36,4.22,450,"1992-03-03 2021-03-17",63.71,12.71,450,"1992-03-03 2021-03-17",3.07,3.07,450,"1992-03-03 2021-03-17",3.78,4.24,450,"1992-03-03 2021-03-17",3.67,5.58,449,"1992-03-03 2021-03-17",3.6,5.56,449,"1992-03-03 2021-03-17",0.07,0.56,449,"1992-03-03 2021-03-17",0,0.18,376,"1992-03-03 2017-03-08",,,,
2022-03-09,4.92,3.35,450,"1992-03-02 2021-03-16",90.88,7.46,450,"1992-03-02 2021-03-16",9.62,2.59,450,"1992-03-02 2021-03-16",26.38,10.75,450,"1992-03-02 2021-03-16",0.3,4.26,450,"1992-03-02 2021-03-16",63.68,12.88,450,"1992-03-02 2021-03-16",3.03,3.12,450,"1992-03-02 2021-03-16",3.85,4.25,450,"1992-03-02 2021-03-16",3.63,5.27,449,"1992-03-02 2021-03-16",3.56,5.25,449,"1992-03-02 2021-03-16",0.07,0.56,449,"1992-03-02 2021-03-16",0,0.18,375,"1992-03-02 2017-03-08",,,,
2022-03-08,4.86,3.41,450,"1992-03-01 2021-03-15",90.85,7.59,450,"1992-03-01 2021-03-15",9.58,2.62,450,"1992-03-01 2021-03-15",26.28,10.61,450,"1992-03-01 2021-03-15",0.25,4.35,450,"1992-03-01 2021-03-15",63.67,13.17,450,"1992-03-01 2021-03-15",2.96,3.18,450,"1992-03-01 2021-03-15",3.96,4.44,450,"1992-03-01 2021-03-15",3.89,5.9,449,"1992-03-01 2021-03-15",3.82,5.88,449,"1992-03-01 2021-03-15",0.08,0.58,449,"1992-03-01 2021-03-15",0,0.19,374,"1992-03-01 2017-03-08",,,,
2022-03-07,4.78,3.43,450,"1992-02-29 2021-03-14",90.84,7.64,450,"1992-02-29 2021-03-14",9.48,2.61,450,"1992-02-29 2021-03-14",25.92,10.39,450,"1992-02-29 2021-03-14",0.11,4.35,450,"1992-02-29 2021-03-14",63.55,13.21,450,"1992-02-29 2021-03-14",2.84,3.18,450,"1992-02-29 2021-03-14",3.9,4.46,450,"1992-02-29 2021-03-14",3.79,5.85,449,"1992-02-29 2021-03-14",3.73,5.85,449,"1992-02-29 2021-03-14",0.06,0.47,449,"1992-02-29 2021-03-14",0,0.19,374,"1992-02-29 2017-03-08",,,,
2022-03-06,4.65,3.36,450,"1992-02-28 2021-03-13",90.91,7.32,450,"1992-02-28 2021-03-13",9.33,2.58,450,"1992-02-28 2021-03-13",25.66,10.47,450,"1992-02-28 2021-03-13",-0.07,4.43,450,"1992-02-28 2021-03-13",63.8,13.58,450,"1992-02-28 2021-03-13",2.63,3.2,450,"1992-02-28 2021-03-13",3.76,4.4,450,"1992-02-28 2021-03-13",3.68,5.89,449,"1992-02-28 2021-03-13",3.62,5.89,449,"1992-02-28 2021-03-13",0.07,0.48,449,"1992-02-28 2021-03-13",0,0.32,374,"1992-02-28 2017-03-08",,,,
2022-03-05,4.45,3.49,450,"1992-02-27 2021-03-12",90.91,7.57,450,"1992-02-27 2021-03-12",9.09,2.63,450,"1992-02-27 2021-03-12",25.48,10.62,450,"1992-02-27 2021-03-12",-0.31,4.54,450,"1992-02-27 2021-03-12",63.98,13.92,450,"1992-02-27 2021-03-12",2.42,3.28,450,"1992-02-27 2021-03-12",3.66,4.31,450,"1992-02-27 2021-03-12",3.58,5.81,449,"1992-02-27 2021-03-12",3.5,5.8,449,"1992-02-27 2021-03-12",0.08,0.53,449,"1992-02-27 2021-03-12",0,0.33,375,"1992-02-27 2018-02-26",,,,
2022-03-04,4.24,3.6,450,"1992-02-26 2021-03-11",90.86,7.78,450,"1992-02-26 2021-03-11",8.89,2.66,450,"1992-02-26 2021-03-11",25.16,10.55,450,"1992-02-26 2021-03-11",-0.52,4.66,450,"1992-02-26 2021-03-11",63.86,14.15,450,"1992-02-26 2021-03-11",2.22,3.35,450,"1992-02-26 2021-03-11",3.66,4.35,450,"1992-02-26 2021-03-11",3.47,5.68,449,"1992-02-26 2021-03-11",3.38,5.67,449,"1992-02-26 2021-03-11",0.09,0.56,449,"1992-02-26 2021-03-11",0.1,0.66,376,"1992-02-26 2018-02-26",,,,
2022-03-03,4.03,3.68,450,"1992-02-25 2021-03-10",90.78,7.98,450,"1992-02-25 2021-03-10",8.71,2.7,450,"1992-02-25 2021-03-10",25.02,10.55,450,"1992-02-25 2021-03-10",-0.75,4.74,450,"1992-02-25 2021-03-10",63.65,14.46,450,"1992-02-25 2021-03-10",2.05,3.36,450,"1992-02-25 2021-03-10",3.65,4.38,450,"1992-02-25 2021-03-10",3.38,5.52,449,"1992-02-25 2021-03-10",3.25,5.44,449,"1992-02-25 2021-03-10",0.14,0.92,449,"1992-02-25 2021-03-10",0.1,1.01,377,"1992-02-25 2018-02-26",,,,
2022-03-02,3.9,3.59,450,"1992-02-24 2021-03-09",90.78,7.75,450,"1992-02-24 2021-03-09",8.56,2.71,450,"1992-02-24 2021-03-09",24.99,10.64,450,"1992-02-24 2021-03-09",-0.95,4.74,450,"1992-02-24 2021-03-09",63.44,14.64,450,"1992-02-24 2021-03-09",1.91,3.31,450,"1992-02-24 2021-03-09",3.62,4.38,450,"1992-02-24 2021-03-09",3.36,5.67,449,"1992-02-24 2021-03-09",3.23,5.59,449,"1992-02-24 2021-03-09",0.15,1.01,449,"1992-02-24 2021-03-09",0.1,1,378,"1992-02-24 2018-02-26",,,,
2022-03-01,3.81,3.52,450,"1992-02-23 2021-03-08",90.81,7.75,450,"1992-02-23 2021-03-08",8.46,2.67,450,"1992-02-23 2021-03-08",24.94,10.55,450,"1992-02-23 2021-03-08",-1,4.64,450,"1992-02-23 2021-03-08",63.5,14.43,450,"1992-02-23 2021-03-08",1.81,3.29,450,"1992-02-23 2021-03-08",3.56,4.31,450,"1992-02-23 2021-03-08",3.3,5.64,449,"1992-02-23 2021-03-08",3.17,5.56,449,"1992-02-23 2021-03-08",0.15,1.05,449,"1992-02-23 2021-03-08",0.1,1.01,379,"1992-02-23 2018-02-26",,,,
2022-02-28,3.78,3.49,450,"1992-02-21 2021-03-07",90.77,7.73,450,"1992-02-21 2021-03-07",8.43,2.68,450,"1992-02-21 2021-03-07",25.06,10.49,450,"1992-02-21 2021-03-07",-1.03,4.57,450,"1992-02-21 2021-03-07",63.5,14.32,450,"1992-02-21 2021-03-07",1.74,3.25,450,"1992-02-21 2021-03-07",3.62,4.39,450,"1992-02-21 2021-03-07",3.18,5.55,449,"1992-02-21 2021-03-07",3.05,5.47,448,"1992-02-21 2021-03-07",0.16,1.05,449,"1992-02-21 2021-03-07",0.1,1.01,379,"1992-02-21 2018-02-26",,,,
2022-02-27,3.76,3.45,450,"1992-02-20 2021-03-06",90.82,7.73,450,"1992-02-20 2021-03-06",8.39,2.64,450,"1992-02-20 2021-03-06",25.12,10.4,450,"1992-02-20 2021-03-06",-1.08,4.54,450,"1992-02-20 2021-03-06",63.49,14.36,450,"1992-02-20 2021-03-06",1.7,3.24,450,"1992-02-20 2021-03-06",3.64,4.44,450,"1992-02-20 2021-03-06",3.16,5.56,449,"1992-02-20 2021-03-06",3.04,5.48,448,"1992-02-20 2021-03-06",0.15,1.05,449,"1992-02-20 2021-03-06",0.1,1.02,378,"1992-02-20 2018-02-26",,,,
2022-02-26,3.73,3.41,450,"1992-02-19 2021-03-05",90.88,7.57,450,"1992-02-19 2021-03-05",8.32,2.57,450,"1992-02-19 2021-03-05",24.92,10.27,450,"1992-02-19 2021-03-05",-1.08,4.51,450,"1992-02-19 2021-03-05",63.62,14.39,450,"1992-02-19 2021-03-05",1.65,3.26,450,"1992-02-19 2021-03-05",3.62,4.39,450,"1992-02-19 2021-03-05",3.19,5.51,448,"1992-02-19 2021-03-05",3.06,5.43,447,"1992-02-19 2021-03-05",0.15,1.05,448,"1992-02-19 2021-03-05",0.1,1.02,378,"1992-02-19 2019-02-19",,,,
2022-02-25,3.69,3.44,450,"1992-02-18 2021-03-04",90.96,7.57,450,"1992-02-18 2021-03-04",8.25,2.56,450,"1992-02-18 2021-03-04",24.66,9.96,450,"1992-02-18 2021-03-04",-1.08,4.51,450,"1992-02-18 2021-03-04",63.83,14.35,450,"1992-02-18 2021-03-04",1.58,3.3,450,"1992-02-18 2021-03-04",3.67,4.41,450,"1992-02-18 2021-03-04",3.34,5.77,448,"1992-02-18 2021-03-04",3.17,5.64,446,"1992-02-18 2021-03-04",0.16,1.07,447,"1992-02-18 2021-03-04",0.1,1.04,378,"1992-02-18 2019-02-19",,,,
2022-02-24,3.66,3.49,450,"1992-02-17 2021-03-03",90.96,7.79,450,"1992-02-17 2021-03-03",8.23,2.54,450,"1992-02-17 2021-03-03",24.56,9.84,450,"1992-02-17 2021-03-03",-1.12,4.62,450,"1992-02-17 2021-03-03",63.99,14.63,450,"1992-02-17 2021-03-03",1.55,3.32,450,"1992-02-17 2021-03-03",3.59,4.36,450,"1992-02-17 2021-03-03",3.36,5.78,448,"1992-02-17 2021-03-03",3.19,5.65,446,"1992-02-17 2021-03-03",0.16,1.07,447,"1992-02-17 2021-03-03",0.2,1.06,378,"1992-02-17 2019-02-19",,,,
2022-02-23,3.65,3.53,450,"1992-02-16 2021-03-02",91.06,7.8,450,"1992-02-16 2021-03-02",8.21,2.6,450,"1992-02-16 2021-03-02",24.63,9.71,450,"1992-02-16 2021-03-02",-1.15,4.7,450,"1992-02-16 2021-03-02",63.89,14.65,450,"1992-02-16 2021-03-02",1.52,3.34,450,"1992-02-16 2021-03-02",3.56,4.28,450,"1992-02-16 2021-03-02",3.38,5.82,448,"1992-02-16 2021-03-02",3.2,5.69,446,"1992-02-16 2021-03-02",0.17,1.1,447,"1992-02-16 2021-03-02",0.2,1.22,378,"1992-02-16 2019-02-19",,,,
2022-02-22,3.62,3.55,450,"1992-02-15 2021-03-01",91.1,7.89,450,"1992-02-15 2021-03-01",8.16,2.57,450,"1992-02-15 2021-03-01",24.5,9.46,450,"1992-02-15 2021-03-01",-1.12,4.8,450,"1992-02-15 2021-03-01",64.27,15.01,450,"1992-02-15 2021-03-01",1.51,3.33,450,"1992-02-15 2021-03-01",3.62,4.37,450,"1992-02-15 2021-03-01",3.57,6.11,448,"1992-02-15 2021-03-01",3.33,5.93,446,"1992-02-15 2021-03-01",0.2,1.28,447,"1992-02-15 2021-03-01",0.2,1.3,379,"1992-02-15 2019-02-19",,,,
2022-02-21,3.61,3.53,450,"1992-02-14 2021-02-28",91.21,7.8,450,"1992-02-14 2021-02-28",8.07,2.59,450,"1992-02-14 2021-02-28",24.43,9.57,450,"1992-02-14 2021-02-28",-1.14,4.77,450,"1992-02-14 2021-02-28",64.73,14.9,450,"1992-02-14 2021-02-28",1.45,3.31,450,"1992-02-14 2021-02-28",3.54,4.23,450,"1992-02-14 2021-02-28",3.45,5.7,448,"1992-02-14 2021-02-28",3.19,5.5,446,"1992-02-14 2021-02-28",0.23,1.33,447,"1992-02-14 2021-02-28",0.3,1.4,382,"1992-02-14 2021-02-14",,,,
2022-02-20,3.6,3.56,450,"1992-02-13 2021-02-27",91.31,7.72,450,"1992-02-13 2021-02-27",8.02,2.62,450,"1992-02-13 2021-02-27",24.46,9.68,450,"1992-02-13 2021-02-27",-1.14,4.82,450,"1992-02-13 2021-02-27",65,14.87,450,"1992-02-13 2021-02-27",1.44,3.33,450,"1992-02-13 2021-02-27",3.51,4.2,450,"1992-02-13 2021-02-27",3.42,5.68,448,"1992-02-13 2021-02-27",3.14,5.48,446,"1992-02-13 2021-02-27",0.25,1.39,447,"1992-02-13 2021-02-27",0.3,1.72,385,"1992-02-13 2021-02-14",,,,
2022-02-19,3.62,3.63,450,"1992-02-12 2021-02-26",91.3,7.99,450,"1992-02-12 2021-02-26",8.05,2.69,450,"1992-02-12 2021-02-26",24.61,9.8,450,"1992-02-12 2021-02-26",-1.07,4.86,450,"1992-02-12 2021-02-26",65.04,14.77,450,"1992-02-12 2021-02-26",1.5,3.36,450,"1992-02-12 2021-02-26",3.58,4.32,450,"1992-02-12 2021-02-26",3.49,5.72,448,"1992-02-12 2021-02-26",3.2,5.53,446,"1992-02-12 2021-02-26",0.26,1.43,447,"1992-02-12 2021-02-26",0.3,1.84,386,"1992-02-12 2021-02-14",,,,
2022-02-18,3.69,3.57,450,"1992-02-11 2021-02-25",91.4,8.03,450,"1992-02-11 2021-02-25",8.06,2.72,450,"1992-02-11 2021-02-25",24.55,9.48,450,"1992-02-11 2021-02-25",-1,4.85,450,"1992-02-11 2021-02-25",65.22,14.62,450,"1992-02-11 2021-02-25",1.52,3.35,450,"1992-02-11 2021-02-25",3.55,4.35,450,"1992-02-11 2021-02-25",3.53,5.78,448,"1992-02-11 2021-02-25",3.25,5.59,446,"1992-02-11 2021-02-25",0.26,1.44,447,"1992-02-11 2021-02-25",0.4,1.91,386,"1992-02-11 2021-02-14",,,,
2022-02-17,3.76,3.52,450,"1992-02-10 2021-02-24",91.67,7.78,450,"1992-02-10 2021-02-24",8.06,2.74,450,"1992-02-10 2021-02-24",24.38,9.2,450,"1992-02-10 2021-02-24",-0.94,4.81,450,"1992-02-10 2021-02-24",65.56,14.5,450,"1992-02-10 2021-02-24",1.53,3.34,450,"1992-02-10 2021-02-24",3.41,4.2,450,"1992-02-10 2021-02-24",3.51,5.77,448,"1992-02-10 2021-02-24",3.22,5.58,446,"1992-02-10 2021-02-24",0.28,1.51,447,"1992-02-10 2021-02-24",0.4,1.88,386,"1992-02-10 2021-02-14",,,,
2022-02-16,3.78,3.49,450,"1992-02-09 2021-02-23",91.8,7.78,450,"1992-02-09 2021-02-23",8.06,2.72,450,"1992-02-09 2021-02-23",24.11,9.38,450,"1992-02-09 2021-02-23",-0.89,4.76,450,"1992-02-09 2021-02-23",65.94,14.24,450,"1992-02-09 2021-02-23",1.53,3.3,450,"1992-02-09 2021-02-23",3.28,4.12,450,"1992-02-09 2021-02-23",3.36,5.49,448,"1992-02-09 2021-02-23",3.09,5.36,446,"1992-02-09 2021-02-23",0.25,1.37,447,"1992-02-09 2021-02-23",0.4,1.98,385,"1992-02-09 2021-02-14",,,,
2022-02-15,3.83,3.54,450,"1992-02-08 2021-02-22",91.88,7.76,450,"1992-02-08 2021-02-22",8.04,2.77,450,"1992-02-08 2021-02-22",23.95,9.37,450,"1992-02-08 2021-02-22",-0.87,4.85,450,"1992-02-08 2021-02-22",66.29,14.12,450,"1992-02-08 2021-02-22",1.54,3.41,450,"1992-02-08 2021-02-22",3.19,4.07,450,"1992-02-08 2021-02-22",3.33,5.5,448,"1992-02-08 2021-02-22",3.05,5.35,446,"1992-02-08 2021-02-22",0.26,1.35,447,"1992-02-08 2021-02-22",0.4,2.18,384,"1992-02-08 2021-02-14",,,,
2022-02-14,3.78,3.66,450,"1992-02-07 2021-02-21",91.7,8.08,450,"1992-02-07 2021-02-21",7.98,2.8,450,"1992-02-07 2021-02-21",23.75,9.26,450,"1992-02-07 2021-02-21",-0.88,5.04,450,"1992-02-07 2021-02-21",66.56,14.59,450,"1992-02-07 2021-02-21",1.56,3.48,450,"1992-02-07 2021-02-21",3.2,4.08,450,"1992-02-07 2021-02-21",3.18,5.35,448,"1992-02-07 2021-02-21",2.91,5.2,446,"1992-02-07 2021-02-21",0.24,1.3,447,"1992-02-07 2021-02-21",0.5,2.39,383,"1992-02-07 2021-02-14",,,,
2022-02-13,3.78,3.73,450,"1992-02-06 2021-02-20",91.74,8.19,450,"1992-02-06 2021-02-20",7.94,2.85,450,"1992-02-06 2021-02-20",23.64,9.3,450,"1992-02-06 2021-02-20",-0.85,5.18,450,"1992-02-06 2021-02-20",66.76,14.9,450,"1992-02-06 2021-02-20",1.62,3.57,450,"1992-02-06 2021-02-20",3.08,4.02,450,"1992-02-06 2021-02-20",3.29,5.34,449,"1992-02-06 2021-02-20",3.01,5.19,448,"1992-02-06 2021-02-20",0.25,1.33,448,"1992-02-06 2021-02-20",0.5,2.5,384,"1992-02-06 2021-02-14",,,,
2022-02-12,3.79,3.84,450,"1992-02-05 2021-02-19",91.8,8.37,450,"1992-02-05 2021-02-19",7.89,2.9,450,"1992-02-05 2021-02-19",23.92,9.68,450,"1992-02-05 2021-02-19",-0.79,5.28,450,"1992-02-05 2021-02-19",67.34,15.05,450,"1992-02-05 2021-02-19",1.65,3.61,450,"1992-02-05 2021-02-19",3.13,4.16,450,"1992-02-05 2021-02-19",3.42,5.51,449,"1992-02-05 2021-02-19",3.14,5.36,448,"1992-02-05 2021-02-19",0.25,1.33,448,"1992-02-05 2021-02-19",0.6,2.59,385,"1992-02-05 2021-02-14",,,,
2022-02-11,3.82,3.88,450,"1992-02-04 2021-02-18",92.02,8.38,450,"1992-02-04 2021-02-18",7.85,2.98,450,"1992-02-04 2021-02-18",24.03,9.9,450,"1992-02-04 2021-02-18",-0.74,5.28,450,"1992-02-04 2021-02-18",67.99,15.14,450,"1992-02-04 2021-02-18",1.67,3.6,450,"1992-02-04 2021-02-18",3.13,4.22,450,"1992-02-04 2021-02-18",3.61,5.73,450,"1992-02-04 2021-02-18",3.26,5.49,449,"1992-02-04 2021-02-18",0.3,1.5,449,"1992-02-04 2021-02-18",0.6,2.66,387,"1992-02-04 2021-02-14",,,,
2022-02-10,3.84,3.87,450,"1992-02-03 2021-02-17",92.18,8.38,450,"1992-02-03 2021-02-17",7.79,2.99,450,"1992-02-03 2021-02-17",23.77,9.93,450,"1992-02-03 2021-02-17",-0.73,5.27,450,"1992-02-03 2021-02-17",68.49,15.09,450,"1992-02-03 2021-02-17",1.63,3.58,450,"1992-02-03 2021-02-17",3.01,4.11,450,"1992-02-03 2021-02-17",3.48,5.53,450,"1992-02-03 2021-02-17",3.15,5.32,450,"1992-02-03 2021-02-17",0.32,1.58,450,"1992-02-03 2021-02-17",0.6,2.67,387,"1992-02-03 2021-02-14",,,,
2022-02-09,3.84,3.83,450,"1992-02-02 2021-02-16",92.33,8.14,450,"1992-02-02 2021-02-16",7.75,3.01,450,"1992-02-02 2021-02-16",23.61,10.13,450,"1992-02-02 2021-02-16",-0.72,5.22,450,"1992-02-02 2021-02-16",68.64,14.99,450,"1992-02-02 2021-02-16",1.62,3.6,450,"1992-02-02 2021-02-16",3.08,4.22,450,"1992-02-02 2021-02-16",3.4,5.47,450,"1992-02-02 2021-02-16",3.07,5.26,450,"1992-02-02 2021-02-16",0.31,1.58,450,"1992-02-02 2021-02-16",0.6,2.67,386,"1992-02-02 2021-02-14",,,,
2022-02-08,3.87,3.79,450,"1992-02-01 2021-02-15",92.41,8.02,450,"1992-02-01 2021-02-15",7.71,2.98,450,"1992-02-01 2021-02-15",23.38,10.1,450,"1992-02-01 2021-02-15",-0.66,5.15,450,"1992-02-01 2021-02-15",69.06,14.78,450,"1992-02-01 2021-02-15",1.64,3.63,450,"1992-02-01 2021-02-15",3.1,4.19,450,"1992-02-01 2021-02-15",3.45,5.57,450,"1992-02-01 2021-02-15",3.14,5.37,449,"1992-02-01 2021-02-15",0.3,1.56,449,"1992-02-01 2021-02-15",0.6,2.61,385,"1992-02-01 2021-02-14",,,,
2022-02-07,3.88,3.8,450,"1992-01-31 2021-02-14",92.47,7.92,450,"1992-01-31 2021-02-14",7.69,3.02,450,"1992-01-31 2021-02-14",23.24,10.18,450,"1992-01-31 2021-02-14",-0.64,5.13,450,"1992-01-31 2021-02-14",69.16,14.6,450,"1992-01-31 2021-02-14",1.66,3.66,450,"1992-01-31 2021-02-14",3.08,4.11,450,"1992-01-31 2021-02-14",3.39,5.58,450,"1992-01-31 2021-02-14",3.13,5.44,449,"1992-01-31 2021-02-14",0.27,1.42,449,"1992-01-31 2021-02-14",0.6,2.81,385,"1992-01-31 2021-02-14",,,,
2022-02-06,3.92,3.82,450,"1992-01-30 2021-02-13",92.65,7.93,450,"1992-01-30 2021-02-13",7.67,3.03,450,"1992-01-30 2021-02-13",23.12,10.16,450,"1992-01-30 2021-02-13",-0.56,5.16,450,"1992-01-30 2021-02-13",69.56,14.8,450,"1992-01-30 2021-02-13",1.68,3.71,450,"1992-01-30 2021-02-13",3.09,4.08,450,"1992-01-30 2021-02-13",3.4,5.56,450,"1992-01-30 2021-02-13",3.15,5.41,449,"1992-01-30 2021-02-13",0.26,1.42,449,"1992-01-30 2021-02-13",0.7,3.07,383,"1992-01-30 2021-02-13",,,,
2022-02-05,3.99,3.91,450,"1992-01-29 2021-02-12",92.77,7.98,450,"1992-01-29 2021-02-12",7.65,3.06,450,"1992-01-29 2021-02-12",23.23,10.37,450,"1992-01-29 2021-02-12",-0.44,5.14,450,"1992-01-29 2021-02-12",70.26,14.71,450,"1992-01-29 2021-02-12",1.73,3.75,450,"1992-01-29 2021-02-12",3.13,4.1,450,"1992-01-29 2021-02-12",3.88,6.5,450,"1992-01-29 2021-02-12",3.63,6.39,449,"1992-01-29 2021-02-12",0.25,1.39,449,"1992-01-29 2021-02-12",0.7,3.17,381,"1992-01-29 2020-02-05",,,,
2022-02-04,4.04,3.85,450,"1992-01-28 2021-02-11",93.08,7.41,450,"1992-01-28 2021-02-11",7.6,3.05,450,"1992-01-28 2021-02-11",23.19,10.24,450,"1992-01-28 2021-02-11",-0.38,5.03,450,"1992-01-28 2021-02-11",70.89,14.41,450,"1992-01-28 2021-02-11",1.67,3.74,450,"1992-01-28 2021-02-11",3.02,3.88,450,"1992-01-28 2021-02-11",3.88,6.47,450,"1992-01-28 2021-02-11",3.65,6.36,449,"1992-01-28 2021-02-11",0.24,1.35,449,"1992-01-28 2021-02-11",0.8,3.42,380,"1992-01-28 2020-02-05",,,,
2022-02-03,4.09,3.82,450,"1992-01-27 2021-02-10",93.29,7,450,"1992-01-27 2021-02-10",7.56,3.05,450,"1992-01-27 2021-02-10",23.14,10.36,450,"1992-01-27 2021-02-10",-0.26,4.99,450,"1992-01-27 2021-02-10",71.51,14.19,450,"1992-01-27 2021-02-10",1.73,3.74,450,"1992-01-27 2021-02-10",3.05,3.89,450,"1992-01-27 2021-02-10",3.98,6.56,450,"1992-01-27 2021-02-10",3.72,6.43,449,"1992-01-27 2021-02-10",0.27,1.67,449,"1992-01-27 2021-02-10",0.8,3.45,378,"1992-01-27 2020-02-05",,,,
